customer_id,snapshot_year,exposure_at_default,recovered_amount,annual_income,credit_score_internal,rating_grade,default_flag,batch_run_date,recovery_rate,lgd,log_ead,log_income,score_bin,segment_type,loan_size_bucket,loan_purpose,collateral_type,loan_term,payment_history,default_history,recovery_type
499,2023,67492.59,16036.23,93852.7,755,3,0,2024-06-06,0.66,0.77,10.713604,11.969869,4,Corporate,0,renovation,property,24,0,2,partial
500,2024,58638.67,28121.47,79932.19,747,7,0,2024-03-13,0.84,0.67,10.737795,11.724129,3,Retail,1,investment,none,24,4,0,partial
503,2023,99030.68,13972.27,42492.18,370,1,0,2024-06-21,0.72,0.29,11.260703,11.111604,2,Retail,1,business,property,48,0,4,partial
504,2024,24676.72,39125.01,39179.22,429,5,0,2024-02-04,0.83,0.49,10.71213,12.123934,1,Corporate,3,investment,none,12,4,4,partial
506,2023,53543.0,44325.13,143904.37,342,7,0,2024-02-11,0.2,0.11,8.213373,10.05533,3,Corporate,3,business,none,24,2,2,partial
508,2023,65444.78,19932.12,66762.99,819,4,0,2024-05-12,0.89,0.47,11.17467,11.361895,3,Retail,0,investment,vehicle,48,0,3,partial
509,2024,64814.53,43146.12,65839.1,312,3,0,2024-01-27,0.32,0.24,11.391877,11.926343,4,Retail,1,renovation,vehicle,24,2,0,partial
510,2024,56568.06,13353.75,199675.11,834,7,0,2024-02-01,0.01,0.35,10.856642,11.481322,4,Retail,2,investment,vehicle,60,2,4,partial
512,2024,77915.87,26733.05,53826.67,601,6,0,2024-05-15,0.84,0.16,10.977307,10.105252,3,Retail,2,investment,vehicle,24,1,1,partial
515,2024,21293.14,42938.07,46650.76,826,1,0,2024-04-12,0.94,0.23,9.748686,10.369658,4,Retail,3,renovation,property,60,4,2,partial
516,2023,72837.09,16294.07,37763.34,414,5,1,2024-03-25,0.66,0.08,10.036485,11.825952,2,Corporate,0,business,none,60,3,3,partial
519,2024,62353.72,47702.11,124364.96,759,1,0,2024-05-25,0.23,0.92,10.097526,12.173945,1,Retail,3,investment,none,24,3,3,partial
523,2024,89711.44,6093.98,133015.49,804,3,0,2024-03-18,0.25,0.53,10.683832,11.689702,1,Corporate,0,consumption,property,24,0,1,partial
526,2024,84872.25,913.75,85741.03,607,2,0,2024-05-22,0.47,0.4,11.439143,11.619242,1,Corporate,2,consumption,property,60,2,1,partial
527,2023,32199.56,45206.77,116374.4,624,5,0,2024-06-02,0.9,0.54,10.871568,11.255443,3,Corporate,0,investment,none,24,1,2,partial
530,2023,28347.5,3432.43,161911.92,474,1,0,2024-06-29,0.15,0.63,9.90442,11.100516,3,Corporate,2,investment,vehicle,12,4,1,partial
531,2024,98183.68,49594.46,167258.75,813,2,0,2024-02-13,0.83,0.92,10.216241,10.076529,3,Corporate,0,investment,vehicle,36,0,4,partial
533,2023,53199.25,47569.84,192424.17,471,4,1,2024-02-01,0.29,0.18,10.571791,11.143786,2,Retail,3,business,vehicle,36,2,3,partial
536,2024,90735.68,6851.05,168368.24,801,3,1,2024-01-28,0.81,0.3,11.046175,11.521299,1,Corporate,2,renovation,property,48,3,1,partial
543,2023,17224.22,26879.23,121671.46,633,3,1,2024-06-15,0.92,0.98,10.704688,10.926513,4,Retail,1,consumption,none,36,3,0,partial
547,2023,64639.07,9246.01,52338.25,583,5,0,2024-06-08,0.43,0.37,10.592954,10.483568,4,Corporate,1,consumption,property,12,4,1,partial
554,2023,81176.16,21407.76,37957.44,774,1,0,2024-03-17,0.37,0.02,10.949211,11.912989,0,Retail,2,business,none,36,4,3,partial
555,2023,94792.13,3071.26,29812.14,353,4,0,2024-01-18,0.8,0.15,10.124335,12.106433,0,Corporate,1,investment,vehicle,36,4,4,partial
565,2024,34396.67,11196.23,139974.65,757,6,1,2024-04-12,0.53,0.03,9.083918,12.14749,4,Retail,2,investment,vehicle,12,0,1,partial
566,2024,72773.14,18163.64,165356.53,719,5,1,2024-03-10,0.68,0.99,8.136816,11.784789,1,Retail,3,renovation,vehicle,60,4,4,partial
574,2024,54342.49,21932.38,111563.11,708,6,0,2024-04-28,0.62,0.28,10.161058,10.29216,3,Retail,3,renovation,none,36,0,0,partial
579,2023,7002.26,48874.81,29848.55,603,5,0,2024-05-18,0.15,0.92,9.217178,11.940519,4,Corporate,0,consumption,vehicle,48,1,3,partial
582,2024,69309.97,40393.28,116384.7,521,1,0,2024-06-08,0.84,1.0,10.442863,10.592078,4,Retail,1,renovation,none,36,2,2,partial
584,2024,69319.56,36870.5,188434.87,832,4,1,2024-05-27,0.2,0.6,11.25831,11.853359,0,Corporate,1,consumption,property,36,3,3,partial
586,2024,93130.07,26852.07,127570.37,457,1,1,2024-04-06,0.93,0.03,11.183228,11.98472,1,Corporate,1,business,vehicle,12,0,2,partial
593,2023,50233.93,41999.89,165696.95,647,3,0,2024-06-16,0.25,0.08,11.026513,11.922759,4,Retail,2,investment,property,12,2,2,partial
594,2023,23794.84,16966.14,164027.48,458,6,1,2024-05-15,0.73,0.48,11.355084,12.161808,3,Corporate,3,investment,property,48,4,3,partial
603,2023,5411.82,35444.96,187783.24,534,2,0,2024-02-04,0.28,0.41,10.272486,11.937326,3,Corporate,1,consumption,none,24,3,2,partial
604,2024,42148.58,49689.2,158641.18,704,7,1,2024-03-09,0.32,0.61,11.392128,11.882962,2,Corporate,0,investment,property,12,0,4,partial
608,2024,30889.75,15731.45,154586.09,556,3,1,2024-05-05,0.31,0.44,10.609691,11.114159,3,Corporate,1,business,none,24,4,0,partial
610,2024,76347.74,33700.88,62138.48,346,3,1,2024-04-08,0.75,0.93,10.613724,12.135969,4,Retail,0,renovation,none,48,2,1,partial
613,2023,36072.51,42215.74,30786.53,512,6,0,2024-03-18,0.56,0.53,10.624513,10.865113,4,Corporate,1,business,property,36,1,2,partial
615,2023,94958.05,45790.38,113167.9,778,5,0,2024-05-28,0.88,0.69,9.279152,12.116599,3,Retail,1,investment,none,36,2,2,partial
619,2024,96268.71,35896.63,42398.16,786,3,0,2024-04-20,0.31,0.9,11.488372,11.242169,0,Corporate,3,business,none,24,0,3,partial
620,2023,62469.95,14180.4,193195.26,641,7,0,2024-05-31,0.69,0.15,9.596498,10.678916,1,Retail,0,investment,none,48,1,4,partial
623,2023,92937.37,16314.11,72186.46,823,4,1,2024-01-17,0.75,0.23,10.455897,12.036493,4,Retail,1,consumption,property,48,1,1,partial
632,2023,76324.58,1037.9,173529.96,802,3,0,2024-05-25,0.15,0.11,10.392427,9.925747,3,Corporate,0,renovation,none,12,4,2,partial
634,2023,55139.1,38044.3,89772.43,305,4,0,2024-05-19,0.4,0.14,9.035304,12.04224,3,Corporate,0,renovation,vehicle,24,2,4,partial
635,2024,18850.49,2136.98,78174.96,443,1,1,2024-05-23,0.48,0.51,9.685005,11.115683,4,Corporate,3,investment,property,12,0,1,partial
636,2023,46401.2,43232.62,188328.54,560,5,0,2024-01-04,0.36,0.32,8.601897,12.096541,2,Corporate,3,investment,property,24,1,3,partial
646,2023,56526.57,5933.03,85398.06,531,4,0,2024-06-10,0.32,0.42,10.307253,11.880808,1,Corporate,0,renovation,none,12,4,2,partial
648,2023,86532.2,8593.83,90251.82,569,3,0,2024-04-01,0.69,0.98,11.371362,11.848783,4,Retail,3,business,property,12,1,3,partial
664,2023,48652.0,23826.32,39096.52,746,5,0,2024-06-22,0.22,0.16,10.451776,11.359291,3,Retail,1,business,vehicle,48,2,3,partial
672,2024,89869.79,36894.02,140680.4,521,7,0,2024-03-15,0.71,0.54,9.491488,10.331807,2,Retail,1,business,property,48,3,2,partial
673,2024,67760.55,6950.11,71991.09,351,5,1,2024-06-07,0.94,0.1,11.080983,12.040102,4,Corporate,3,renovation,property,36,0,4,partial
675,2023,14562.91,22003.55,125408.75,415,4,0,2024-06-01,0.57,0.32,11.509565,10.834936,1,Corporate,0,consumption,property,36,3,4,partial
680,2023,99503.16,24142.56,126443.31,837,4,1,2024-04-12,0.61,0.53,10.085853,11.37375,2,Corporate,1,investment,none,48,2,3,partial
688,2023,53196.03,10614.28,149455.95,840,2,0,2024-01-24,0.07,0.95,10.263904,11.760292,3,Retail,2,investment,vehicle,48,3,3,partial
689,2023,39793.97,5777.92,154143.47,318,2,0,2024-03-05,0.86,0.39,11.484669,11.578776,0,Corporate,0,renovation,vehicle,12,2,0,partial
691,2023,66252.26,41821.05,112601.44,691,5,0,2024-04-26,0.29,0.06,9.836271,10.928811,1,Retail,0,consumption,vehicle,36,2,1,partial
703,2023,11780.44,25123.28,79578.55,718,6,0,2024-06-01,0.62,0.39,10.851494,10.721326,2,Retail,2,renovation,property,48,4,3,partial
706,2024,64017.33,719.06,170741.16,608,6,0,2024-06-04,0.98,0.15,10.115633,10.649828,4,Corporate,2,business,vehicle,24,3,3,partial
709,2023,50325.36,40149.07,75775.82,485,2,0,2024-06-12,0.6,0.23,11.443617,12.074496,4,Retail,0,business,none,24,1,1,partial
712,2024,41260.73,49039.69,111351.64,560,3,0,2024-03-22,0.72,0.62,11.494472,10.153535,2,Retail,2,investment,property,36,2,2,partial
716,2024,95348.98,30296.31,92225.46,827,1,0,2024-01-06,0.45,0.07,11.310272,12.185174,4,Retail,3,investment,none,24,3,4,partial
721,2023,52731.43,25185.42,173914.11,572,5,0,2024-03-06,0.06,0.46,10.378622,10.928384,2,Corporate,3,investment,property,12,1,2,partial
722,2024,22692.63,43920.79,97745.34,459,1,0,2024-03-07,0.8,0.61,10.620016,10.593104,1,Retail,0,investment,none,36,0,1,partial
723,2024,46437.38,47625.84,89497.85,523,2,1,2024-03-12,0.03,0.42,10.126202,11.726874,4,Corporate,3,business,property,48,1,1,partial
725,2024,92019.35,37726.85,144168.26,555,4,1,2024-04-04,0.7,0.02,11.39848,10.445767,1,Corporate,1,business,none,24,3,0,partial
730,2024,18433.45,22272.65,128439.4,479,7,0,2024-02-17,0.02,0.99,11.424556,11.763237,3,Retail,3,consumption,vehicle,12,3,0,partial
739,2024,22181.75,29611.07,39304.43,319,5,0,2024-03-10,0.86,0.37,10.656534,12.061704,3,Corporate,3,investment,property,48,1,4,partial
756,2024,2289.93,35046.77,111470.39,767,2,1,2024-03-18,0.16,0.78,11.097376,10.261953,3,Retail,2,renovation,property,60,1,3,partial
760,2023,2404.81,9713.68,152386.11,509,3,0,2024-03-07,0.51,0.33,9.763695,12.007484,3,Corporate,3,consumption,none,12,2,1,partial
784,2024,83109.77,22360.05,198573.46,812,7,1,2024-06-24,0.6,0.48,10.6933,11.418691,4,Corporate,0,consumption,none,24,3,0,partial
788,2024,73480.14,41491.06,133246.43,357,5,0,2024-03-05,0.46,0.39,11.059101,10.793626,2,Corporate,3,business,none,12,2,2,partial
793,2024,36149.06,32736.27,86652.75,392,5,1,2024-06-20,0.34,0.34,10.575307,10.853181,4,Corporate,3,investment,property,60,2,0,partial
801,2023,70132.8,20560.2,60707.29,520,6,0,2024-03-03,0.47,0.02,10.502416,12.130156,4,Corporate,0,consumption,none,60,0,2,partial
802,2024,40125.39,33168.13,177109.44,531,4,1,2024-02-15,0.31,0.36,7.002975,10.594383,1,Corporate,0,investment,vehicle,12,3,0,partial
803,2023,95336.78,5911.12,166621.74,663,5,0,2024-05-26,0.44,0.89,11.297577,12.078364,2,Corporate,2,business,none,48,2,2,partial
809,2024,96738.22,20074.88,62106.11,673,4,0,2024-03-13,0.36,0.69,11.396902,11.678144,0,Retail,1,consumption,none,48,0,0,partial
811,2023,39886.58,39656.43,56113.78,755,2,0,2024-03-11,0.57,0.15,11.482238,10.204744,0,Retail,3,consumption,none,60,2,0,partial
816,2023,85567.97,11025.44,148724.62,387,3,0,2024-04-19,0.24,0.59,11.187318,11.548357,2,Retail,1,renovation,vehicle,36,2,4,partial
818,2024,77535.82,9298.08,76691.37,319,7,1,2024-06-26,0.99,0.89,10.921097,12.026599,0,Corporate,2,business,none,36,3,3,partial
819,2024,31689.99,47540.93,75151.78,313,7,0,2024-03-03,0.5,0.7,10.227749,11.923163,2,Retail,0,renovation,none,48,1,1,partial
820,2023,23971.94,10494.88,47412.24,432,3,1,2024-02-10,0.19,0.15,11.512242,11.589718,1,Corporate,0,business,property,36,1,3,partial
821,2024,46365.23,13045.93,67515.59,333,5,0,2024-01-07,0.48,0.87,10.991823,12.071455,1,Corporate,0,renovation,property,48,3,4,partial
822,2023,78353.54,48480.8,96951.36,507,5,1,2024-05-16,0.87,0.3,11.133643,10.637456,4,Corporate,2,business,none,24,1,2,partial
826,2023,96056.61,36735.43,151910.9,498,2,0,2024-01-04,0.02,0.45,11.135453,12.121551,0,Corporate,3,business,property,48,4,3,partial
829,2023,76594.33,34979.83,80535.46,454,6,1,2024-03-29,0.68,0.53,11.346646,12.057343,2,Corporate,2,consumption,none,24,1,1,partial
832,2023,85665.49,42646.32,79148.78,377,6,1,2024-06-25,0.55,0.85,7.579976,11.901521,1,Corporate,0,renovation,none,60,2,1,partial
833,2023,60703.37,5791.15,71284.39,471,6,0,2024-05-13,0.17,0.93,10.034755,12.02707,4,Corporate,3,renovation,vehicle,36,2,2,partial
842,2024,83705.38,35297.81,106091.06,588,4,1,2024-03-22,0.82,0.93,11.110788,11.677489,0,Corporate,0,renovation,none,60,0,1,partial
844,2023,78657.66,25184.43,52514.61,844,6,1,2024-01-21,0.37,0.01,11.403339,11.860269,0,Retail,0,consumption,property,12,3,4,partial
850,2023,38321.57,41457.53,107413.53,719,3,0,2024-05-22,0.29,0.92,11.139679,11.702791,0,Corporate,2,investment,property,12,0,3,partial
861,2024,55647.04,25407.09,146751.6,306,7,0,2024-05-07,0.83,0.05,10.643915,11.338312,1,Retail,2,business,property,60,2,1,partial
864,2023,80670.56,31012.07,25362.29,459,7,0,2024-04-14,0.64,0.27,10.513117,11.715017,1,Retail,1,renovation,property,48,2,3,partial
870,2024,5559.62,23887.11,21760.29,539,4,1,2024-04-13,0.9,0.51,11.212602,11.10262,0,Corporate,0,business,none,48,0,0,partial
871,2024,80999.85,23907.95,33522.12,722,2,0,2024-03-08,0.63,0.48,11.21699,11.50541,1,Retail,3,consumption,vehicle,36,4,3,partial
874,2024,18610.92,38398.5,116418.81,835,3,0,2024-06-08,0.74,0.6,11.020263,11.163943,0,Corporate,0,business,vehicle,60,1,2,partial
876,2023,51953.68,31428.32,173801.91,369,7,0,2024-04-19,0.84,0.48,10.304149,10.648297,3,Retail,3,consumption,none,12,4,4,partial
879,2023,81019.27,31663.16,20879.2,515,3,0,2024-06-05,0.05,0.93,11.435951,11.263645,1,Corporate,1,investment,property,60,4,1,partial
889,2023,26128.29,22514.12,188599.03,403,7,1,2024-03-06,0.78,0.24,10.926606,12.063118,2,Retail,0,renovation,vehicle,60,4,4,partial
890,2024,25334.94,26555.47,39130.13,353,1,1,2024-06-10,0.61,0.27,11.280486,11.391837,1,Corporate,3,consumption,vehicle,36,4,3,partial
899,2023,40873.68,37285.88,171557.04,629,2,0,2024-01-27,0.07,0.92,10.008636,11.948866,0,Retail,3,business,none,48,1,1,partial
901,2024,89569.64,41297.05,106913.86,502,2,0,2024-02-29,0.51,0.08,10.464846,10.850048,2,Corporate,1,consumption,property,12,3,4,partial
910,2023,1043.84,34828.07,138684.33,587,1,1,2024-04-27,0.08,0.61,11.380358,11.476225,4,Corporate,2,consumption,vehicle,36,0,2,partial
912,2024,90236.93,46203.65,111922.94,344,4,0,2024-06-15,0.74,0.68,8.693094,10.613371,2,Retail,1,investment,none,12,4,0,partial
918,2023,16226.9,41016.2,105868.68,497,7,0,2024-02-13,0.55,0.51,10.853604,10.713368,2,Retail,3,renovation,vehicle,12,4,0,partial
921,2023,99018.55,28093.19,170281.9,515,7,0,2024-02-05,0.95,0.69,10.793226,11.784017,1,Retail,1,consumption,vehicle,48,0,2,partial
938,2023,95529.85,33570.3,156059.55,780,7,0,2024-01-19,0.18,0.17,11.230202,11.77026,2,Retail,2,consumption,property,48,0,0,partial
939,2024,49972.84,46315.41,107012.4,608,6,0,2024-03-31,0.61,0.85,10.27189,10.975207,2,Corporate,0,business,property,36,3,2,partial
940,2024,51759.3,30958.4,40094.47,734,6,1,2024-02-14,0.21,0.14,10.029619,11.565491,0,Retail,1,consumption,vehicle,24,2,3,partial
941,2023,48673.38,41240.35,40772.53,631,6,0,2024-05-28,0.61,0.4,11.436996,12.074802,1,Retail,1,consumption,property,36,3,2,partial
955,2023,63908.92,34440.53,164277.1,326,6,1,2024-05-30,0.72,0.08,10.961282,10.846562,0,Corporate,0,renovation,vehicle,36,2,0,partial
957,2024,9981.45,27596.82,115290.31,465,6,0,2024-06-03,0.72,0.55,9.338317,10.063005,1,Corporate,1,renovation,vehicle,24,1,3,partial
959,2024,4229.18,12091.91,106686.05,617,1,0,2024-04-07,0.82,0.67,9.909051,11.830361,4,Corporate,2,business,vehicle,12,3,2,partial
968,2024,6712.59,21299.88,142502.03,573,2,1,2024-01-19,0.85,0.94,11.511773,10.296566,2,Retail,3,consumption,none,60,1,2,partial
969,2023,44992.17,48387.14,174591.49,682,4,0,2024-02-10,0.08,0.74,9.921636,12.187859,1,Retail,1,consumption,property,24,0,3,partial
970,2024,28279.25,32888.27,133197.17,664,3,0,2024-01-26,0.34,0.54,11.025785,11.773231,2,Retail,0,consumption,property,60,3,1,partial
972,2023,62581.92,28219.77,157312.62,402,6,0,2024-01-28,0.69,0.93,10.659461,11.55859,2,Retail,0,investment,vehicle,12,0,0,partial
973,2024,99251.79,46647.83,157748.69,802,1,0,2024-03-04,0.5,0.48,11.392737,11.486578,3,Corporate,1,investment,property,24,4,1,partial
976,2023,39245.99,29325.59,84127.06,672,7,1,2024-03-08,0.19,0.56,11.235361,11.721189,0,Retail,0,business,vehicle,48,0,3,partial
981,2024,57810.28,26304.13,69334.98,544,4,0,2024-03-20,0.55,0.6,11.003752,10.499942,1,Retail,3,investment,property,36,4,3,partial
989,2024,42144.79,37965.54,164209.53,468,4,1,2024-02-20,0.41,0.41,7.632478,12.141024,4,Corporate,3,business,property,24,2,4,partial
999,2024,84879.9,35633.28,87892.18,717,4,0,2024-04-11,0.39,0.84,11.386236,11.795217,3,Corporate,0,consumption,vehicle,24,4,4,partial
1000,2024,90321.4,9658.0,182600.48,655,1,0,2024-06-24,0.81,0.19,10.714931,10.880255,0,Corporate,1,investment,property,12,2,3,partial
3,2024,87858.21,23565.41,32544.33,777,3,1,2024-01-10,0.41,0.55,11.442795,11.705738,4,Retail,1,renovation,vehicle,48,4,4,partial
11,2023,97462.85,23625.77,30479.15,424,6,1,2024-06-15,0.03,0.72,10.820965,10.691653,4,Retail,0,investment,none,24,4,2,partial
15,2024,3724.4,18911.23,186860.75,836,4,0,2024-04-09,0.06,0.9,11.152375,10.050203,2,Corporate,3,consumption,vehicle,48,1,1,partial
23,2024,84141.8,25864.67,136721.88,701,1,0,2024-05-01,0.86,0.88,8.969666,11.801812,0,Retail,3,renovation,property,60,1,3,partial
26,2024,75425.45,20655.37,88327.88,816,7,0,2024-05-26,0.96,0.51,11.222186,11.825749,3,Retail,1,business,none,24,0,2,partial
42,2023,23640.75,9967.27,155910.87,830,2,0,2024-03-04,0.69,0.64,10.44763,11.7366,1,Corporate,3,consumption,none,48,1,0,partial
52,2024,95675.69,20618.32,141018.83,553,7,1,2024-05-03,0.36,0.39,10.485299,10.878575,1,Corporate,2,renovation,vehicle,36,2,0,partial
55,2023,15669.61,3613.85,115616.19,420,1,1,2024-01-19,0.94,0.47,9.453124,11.764605,3,Corporate,3,investment,none,12,1,4,partial
56,2024,68275.44,28789.29,37797.2,331,1,0,2024-03-16,0.66,0.91,9.651163,10.314702,2,Retail,1,business,vehicle,48,0,4,partial
64,2024,23264.13,42682.73,166192.33,336,1,1,2024-03-02,0.84,0.93,9.872572,11.772701,2,Retail,3,investment,property,12,3,2,partial
66,2023,43706.68,36264.35,175884.17,641,4,0,2024-05-20,0.77,0.9,10.419104,11.692945,4,Retail,3,renovation,vehicle,24,2,0,partial
75,2024,72196.83,18019.7,50990.36,312,1,0,2024-01-25,0.38,0.14,11.399824,11.834624,0,Corporate,0,renovation,none,24,3,3,partial
83,2023,56769.14,4353.56,173092.1,482,2,0,2024-03-29,0.48,0.85,10.530996,12.107283,4,Retail,2,consumption,vehicle,60,2,1,partial
102,2023,43322.68,10107.47,178012.52,564,4,1,2024-04-01,0.19,0.95,11.194274,12.061425,1,Retail,0,business,vehicle,12,0,4,partial
105,2024,33307.5,27274.52,118897.15,387,7,1,2024-02-11,0.29,0.36,9.126198,12.188513,3,Corporate,3,business,property,36,1,2,partial
107,2023,84126.31,10352.85,138112.23,761,2,0,2024-04-26,0.78,0.52,10.994064,12.184463,0,Retail,3,renovation,vehicle,36,3,4,partial
109,2024,15237.62,27198.66,88802.72,345,5,0,2024-02-08,0.89,0.78,10.793603,11.976776,3,Retail,0,consumption,property,48,3,2,partial
121,2024,43580.18,11579.95,70722.5,691,7,1,2024-06-06,0.72,0.56,11.490872,12.166066,0,Corporate,2,renovation,none,36,1,0,partial
130,2023,90472.0,42446.19,149956.97,418,1,0,2024-05-12,0.47,0.99,11.347763,12.078876,1,Corporate,1,renovation,none,12,0,4,partial
138,2023,84739.11,19863.57,175137.53,830,6,0,2024-03-21,0.09,0.46,10.73703,11.924809,1,Corporate,0,business,vehicle,24,1,2,partial
143,2023,40693.23,12277.53,137733.96,746,6,1,2024-05-25,0.06,0.71,11.261127,10.421393,0,Corporate,3,investment,vehicle,12,4,2,partial
153,2023,76547.73,40616.31,112086.31,345,4,1,2024-04-16,0.37,0.79,9.909064,10.269171,2,Corporate,3,investment,none,12,4,4,partial
154,2024,82492.92,17141.95,48606.46,807,6,0,2024-04-20,0.46,0.49,10.945041,12.048067,0,Retail,1,business,none,24,4,1,partial
161,2024,88999.85,5574.38,29622.57,825,7,0,2024-01-21,0.61,0.86,9.034592,11.591173,1,Corporate,3,consumption,none,12,3,3,partial
170,2023,54906.07,28520.47,100224.52,302,4,0,2024-02-19,0.01,0.55,10.476212,12.023532,3,Corporate,3,business,vehicle,36,3,0,partial
177,2024,21241.63,29078.21,28882.92,327,7,0,2024-04-30,0.99,0.41,10.058838,11.242773,4,Corporate,1,consumption,none,48,0,4,partial
179,2024,26275.6,35734.78,122480.23,680,1,1,2024-05-13,0.36,0.11,11.186822,11.424946,3,Retail,3,business,vehicle,48,2,4,partial
200,2024,30273.77,12010.97,88891.25,456,3,0,2024-02-19,0.85,0.39,10.810131,11.891599,1,Retail,3,consumption,none,12,1,1,partial
204,2024,59786.45,22188.57,156294.04,810,3,1,2024-04-24,0.53,0.73,11.229992,12.126812,3,Corporate,2,renovation,none,24,2,0,partial
215,2023,4248.15,14118.4,75016.73,632,2,0,2024-01-01,0.13,0.92,10.859292,10.485649,2,Retail,0,renovation,vehicle,60,3,4,partial
223,2023,63968.2,4047.69,126736.89,413,1,0,2024-01-30,0.8,0.25,9.165653,12.072924,2,Retail,2,consumption,property,12,1,1,partial
225,2024,37071.07,43830.69,116783.03,688,6,0,2024-04-16,0.71,0.36,11.209146,11.999929,0,Retail,2,business,vehicle,12,3,3,partial
226,2023,30228.94,36443.49,20848.24,786,1,1,2024-06-28,0.53,0.15,11.33249,11.248935,3,Corporate,3,renovation,property,60,0,2,partial
229,2023,88070.16,15073.15,33030.09,549,5,0,2024-06-13,0.51,0.69,11.412559,11.337857,3,Retail,0,business,vehicle,48,1,3,partial
232,2023,46540.24,29968.65,72266.28,614,3,0,2024-02-17,0.09,0.96,10.961767,10.252878,1,Retail,0,investment,property,48,3,3,partial
233,2024,10410.25,10063.19,178802.31,538,6,0,2024-03-27,0.66,0.64,11.23329,10.03602,0,Corporate,3,renovation,property,60,4,3,partial
234,2024,82847.93,44511.83,46462.69,533,7,0,2024-05-08,0.91,0.62,11.23127,11.569893,0,Corporate,2,business,property,24,4,3,partial
241,2024,5716.48,5745.32,147960.98,602,7,0,2024-01-19,0.09,0.55,9.706269,10.524014,3,Retail,2,business,vehicle,12,3,2,partial
246,2023,72948.17,191.86,195205.98,633,3,0,2024-02-15,0.26,0.09,9.75608,10.913657,4,Corporate,2,investment,vehicle,36,2,0,partial
261,2024,77616.72,25100.41,162302.16,412,1,0,2024-05-09,0.9,0.73,8.989527,12.057683,3,Corporate,0,business,vehicle,48,0,0,partial
262,2024,35907.66,29156.39,63730.17,661,6,0,2024-02-25,0.28,0.6,10.394287,11.718199,3,Corporate,3,consumption,property,48,0,1,partial
